file,text
000_000184.mp3,"genre Rock; styles Lo-Fi, Rock; tags ariel pinks haunted graffiti"
000_000185.mp3,"performed by: Ariel Pink (electric guitar, bass, keyboard, drums(sic), voc) recorded on a yamaha MT8X multitrack"
000_000188.mp3,genre Folk; styles Folk; tags ed askew
000_000189.mp3,genre Folk; styles Folk; tags ed askew
000_000191.mp3,genre Folk; styles Folk; tags ed askew
000_000192.mp3,genre Folk; styles Folk; tags ed askew
000_000195.mp3,genre Folk; styles Folk; tags ed askew
000_000196.mp3,genre Folk; styles Folk; tags ed askew
000_000199.mp3,genre Folk; styles Folk; tags ed askew
000_000201.mp3,genre Folk; styles Folk; tags ed askew
000_000202.mp3,genre Folk; styles Folk; tags ed askew
000_000205.mp3,genre Folk; styles Folk; tags ed askew
000_000206.mp3,genre Folk; styles Folk; tags ed askew
000_000226.mp3,"genre Rock; styles Punk, Rock; tags philly, bad news bats"
000_000228.mp3,"genre Rock; styles Punk, Rock; tags philly, bad news bats"
000_000236.mp3,"styles International, African, Electronic; tags banana clipz"
000_000238.mp3,genre Jazz; styles Jazz; tags barnacled
000_000246.mp3,"styles Pop, Rock, Experimental Pop; tags athens ga, bird names, athens, vermont, chicago, fun, brattleboro"
000_000248.mp3,"styles Pop, Rock, Experimental Pop; tags athens ga, bird names, athens, vermont, chicago, fun, brattleboro"
000_000250.mp3,"styles Pop, Rock, Experimental Pop; tags athens ga, bird names, athens, vermont, chicago, fun, brattleboro"
000_000251.mp3,"styles Pop, Rock, Experimental Pop; tags athens ga, bird names, athens, vermont, chicago, fun, brattleboro"
000_000252.mp3,"genre Rock; styles Rock; tags athens ga, bird names, athens, vermont, chicago, fun, brattleboro"
000_000253.mp3,"styles Pop, Rock, Experimental Pop; tags athens ga, bird names, athens, vermont, chicago, fun, brattleboro"
000_000254.mp3,"styles Pop, Rock, Experimental Pop; tags athens ga, bird names, athens, vermont, chicago, fun, brattleboro"
000_000273.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000274.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000275.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000276.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000277.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000281.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000282.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000284.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000285.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000293.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000294.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000297.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000300.mp3,"genre Experimental; styles Noise, Experimental; tags providence, black pus"
000_000303.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000304.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000305.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000306.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000307.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000308.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000309.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000310.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000311.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000312.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000313.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000314.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000315.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000316.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000317.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000318.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000319.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000320.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000321.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000322.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000323.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000324.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000325.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000326.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000327.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000328.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000330.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000331.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000332.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000333.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000334.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000335.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000336.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000337.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000338.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000339.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000340.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000342.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000344.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000345.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000346.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000347.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000348.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000349.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000350.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000351.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000353.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000354.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000355.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000356.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000357.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000358.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000359.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000360.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000361.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000362.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000363.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000364.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000365.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000366.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000367.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000370.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000371.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags blah blah blah, chris andrews"
000_000384.mp3,genre Electronic; styles Electronic; tags blanketship
000_000385.mp3,genre Electronic; styles Electronic; tags blanketship
000_000386.mp3,genre Electronic; styles Electronic; tags blanketship
000_000387.mp3,genre Electronic; styles Electronic; tags blanketship
000_000393.mp3,"The unedited recording of Boogie Witch live at Silk City Lounge June 27, 2002; genre Rock;"
000_000394.mp3,"Recorded live at Silk City Lounge June 27, 2002; genre Rock; styles Rock; tags boogie witch"
000_000395.mp3,"Recorded live at Silk City Lounge June 27, 2002; genre Rock; styles Rock; tags boogie witch"
000_000396.mp3,genre Electronic; styles Electronic; tags borful tang
000_000401.mp3,genre Electronic; styles Electronic; tags borful tang
000_000402.mp3,genre Electronic; styles Electronic; tags borful tang
000_000403.mp3,genre Electronic; styles Electronic; tags borful tang
000_000404.mp3,genre Electronic; styles Electronic; tags borful tang
000_000406.mp3,genre Electronic; styles Electronic; tags borful tang
000_000407.mp3,genre Electronic; styles Electronic; tags borful tang
000_000408.mp3,genre Electronic; styles Electronic; tags borful tang
000_000410.mp3,genre Electronic; styles Electronic; tags borful tang
000_000411.mp3,genre Electronic; styles Electronic; tags borful tang
000_000412.mp3,genre Electronic; styles Electronic; tags borful tang
000_000416.mp3,genre Electronic; styles Electronic; tags borful tang
000_000417.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000418.mp3,"styles Avant-Garde, Soundtrack, Instrumental, Experimental; tags brian joseph davis"
000_000419.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000420.mp3,"styles Avant-Garde, Soundtrack, Instrumental, Experimental; tags brian joseph davis"
000_000421.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000422.mp3,"styles Avant-Garde, Soundtrack, Instrumental, Experimental; tags brian joseph davis"
000_000423.mp3,"styles Avant-Garde, Soundtrack, Instrumental, Experimental; tags brian joseph davis"
000_000426.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000427.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000428.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000429.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000430.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000431.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000432.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000433.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000434.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000435.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000436.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000437.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000438.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000439.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags brian joseph davis"
000_000440.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000441.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000442.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000443.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000444.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000445.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000446.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000447.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000448.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000449.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000450.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000451.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000452.mp3,"styles Jazz, Experimental, Electronic; tags bronhardgoingpublic"
000_000461.mp3,"styles Blues, Jazz, Jazz: Vocal; tags cantonement jazz band"
000_000462.mp3,"styles Blues, Jazz, Jazz: Vocal; tags cantonement jazz band"
000_000463.mp3,"styles Blues, Jazz, Jazz: Vocal; tags cantonement jazz band"
000_000464.mp3,"styles Blues, Jazz, Jazz: Vocal; tags cantonement jazz band"
000_000465.mp3,"styles Blues, Jazz, Jazz: Vocal; tags cantonement jazz band"
000_000466.mp3,"genre Rock; styles Lo-Fi, Rock; tags celesteville"
000_000467.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000468.mp3,"genre Rock; styles Punk, Lo-Fi, Rock; tags celesteville"
000_000469.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000470.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000471.mp3,"genre Rock; styles Lo-Fi, Rock; tags celesteville"
000_000472.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000473.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000474.mp3,"genre Rock; styles Punk, Lo-Fi, Rock; tags celesteville"
000_000475.mp3,"genre Rock; styles Lo-Fi, Rock; tags celesteville"
000_000476.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000477.mp3,"genre Rock; styles Punk, Lo-Fi, Rock; tags celesteville"
000_000478.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000479.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000480.mp3,"genre Rock; styles Punk, Lo-Fi, Rock; tags celesteville"
000_000481.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000482.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000483.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000484.mp3,"genre Rock; styles Lo-Fi, Rock; tags celesteville"
000_000485.mp3,"genre Rock; styles Punk, Lo-Fi, Rock; tags celesteville"
000_000486.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000487.mp3,"genre Rock; styles Lo-Fi, Rock; tags celesteville"
000_000489.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000490.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000491.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000492.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000493.mp3,"genre Rock; styles Lo-Fi, Rock; tags celesteville"
000_000495.mp3,"genre Rock; styles Punk, Lo-Fi, Rock; tags celesteville"
000_000496.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000497.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000498.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000500.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000501.mp3,"genre Rock; styles Lo-Fi, Rock; tags celesteville"
000_000502.mp3,"genre Rock; styles Punk, Lo-Fi, Rock; tags celesteville"
000_000503.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000504.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000506.mp3,"genre Rock; styles Lo-Fi, Rock; tags celesteville"
000_000507.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000508.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000509.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000510.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000511.mp3,"genre Rock; styles Lo-Fi, Rock; tags celesteville"
000_000513.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000514.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000515.mp3,"genre Rock; styles Lo-Fi, Rock; tags celesteville"
000_000516.mp3,"genre Rock; styles Indie-Rock, Lo-Fi, Rock; tags celesteville"
000_000517.mp3,"genre Rock; styles Lo-Fi, Rock; tags celesteville"
000_000520.mp3,genre Rock; styles Rock; tags celesteville
000_000521.mp3,genre Rock; styles Rock; tags celesteville
000_000522.mp3,genre Rock; styles Rock; tags celesteville
000_000523.mp3,genre Rock; styles Rock; tags celesteville
000_000524.mp3,genre Rock; styles Rock; tags celesteville
000_000525.mp3,genre Rock; styles Rock; tags celesteville
000_000526.mp3,genre Rock; styles Rock; tags celesteville
000_000527.mp3,genre Rock; styles Rock; tags celesteville
000_000528.mp3,genre Rock; styles Rock; tags celesteville
000_000529.mp3,genre Rock; styles Rock; tags celesteville
000_000530.mp3,genre Rock; styles Rock; tags celesteville
000_000531.mp3,genre Rock; styles Rock; tags celesteville
000_000532.mp3,genre Electronic; styles Electronic; tags chandeliers
000_000533.mp3,genre Electronic; styles Electronic; tags chandeliers
000_000538.mp3,genre Folk; styles Folk; tags charles manson
000_000539.mp3,genre Folk; styles Folk; tags charles manson
000_000541.mp3,genre Folk; styles Folk; tags charles manson
000_000542.mp3,genre Folk; styles Folk; tags charles manson
000_000543.mp3,genre Folk; styles Folk; tags charles manson
000_000544.mp3,genre Folk; styles Folk; tags charles manson
000_000545.mp3,genre Folk; styles Folk; tags charles manson
000_000547.mp3,genre Folk; styles Folk; tags charles manson
000_000548.mp3,genre Folk; styles Folk; tags charles manson
000_000549.mp3,genre Folk; styles Folk; tags charles manson
000_000554.mp3,"styles Folk, Pop, Experimental Pop, Singer-Songwriter; tags instrumentals, experimental pop, post punk, experimental rock, soundtracks, lo"
000_000555.mp3,"styles Folk, Pop, Experimental Pop, Singer-Songwriter; tags instrumentals, experimental pop, post punk, experimental rock, soundtracks, lo"
000_000556.mp3,"styles Folk, Pop, Experimental Pop, Singer-Songwriter; tags instrumentals, experimental pop, post punk, experimental rock, soundtracks, lo"
000_000557.mp3,"styles Folk, Pop, Experimental Pop, Singer-Songwriter; tags instrumentals, experimental pop, post punk, experimental rock, soundtracks, lo"
000_000558.mp3,"styles Folk, Pop, Experimental Pop, Singer-Songwriter; tags instrumentals, experimental pop, post punk, experimental rock, soundtracks, lo"
000_000559.mp3,"styles Folk, Pop, Experimental Pop, Singer-Songwriter; tags instrumentals, experimental pop, post punk, experimental rock, soundtracks, lo"
000_000560.mp3,"styles Folk, Pop, Experimental Pop, Singer-Songwriter; tags instrumentals, experimental pop, post punk, experimental rock, soundtracks, lo"
000_000561.mp3,"styles Folk, Pop, Experimental Pop, Singer-Songwriter; tags instrumentals, experimental pop, post punk, experimental rock, soundtracks, lo"
000_000562.mp3,genre Rock; styles Rock; tags cinwaves
000_000563.mp3,genre Rock; styles Rock; tags cinwaves
000_000565.mp3,genre Rock; styles Rock; tags cinwaves
000_000566.mp3,genre Rock; styles Rock; tags cinwaves
000_000567.mp3,genre Rock; styles Rock; tags cinwaves
000_000568.mp3,genre Rock; styles Rock; tags cinwaves
000_000569.mp3,genre Rock; styles Rock; tags cinwaves
000_000570.mp3,genre Rock; styles Rock; tags cinwaves
000_000571.mp3,genre Rock; styles Rock; tags cinwaves
000_000572.mp3,genre Rock; styles Rock; tags cinwaves
000_000575.mp3,genre Rock; styles Rock; tags clyde rourke
000_000576.mp3,genre Rock; styles Rock; tags clyde rourke
000_000577.mp3,genre Rock; styles Rock; tags clyde rourke
000_000578.mp3,genre Rock; styles Rock; tags clyde rourke
000_000579.mp3,"genre Rock; styles Punk, Rock; tags cococoma"
000_000580.mp3,"genre Rock; styles Punk, Rock; tags cococoma"
000_000586.mp3,genre Hip-Hop; styles Hip-Hop; tags djs of mass destruction
000_000587.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags san francisco, death sentence panda"
000_000588.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags san francisco, death sentence panda"
000_000589.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags san francisco, death sentence panda"
000_000601.mp3,genre Folk; styles Folk; tags dora bleu
000_000604.mp3,genre Folk; styles Folk; tags dora bleu
000_000606.mp3,"genre Rock; styles Rock; tags baltimore, double dagger"
000_000607.mp3,"genre Rock; styles Rock; tags baltimore, double dagger"
000_000609.mp3,"genre Rock; styles Rock; tags baltimore, double dagger"
000_000610.mp3,"genre Folk; styles Folk; tags portland, dragging an ox through water"
000_000611.mp3,"genre Folk; styles Folk; tags portland, dragging an ox through water"
000_000612.mp3,"genre Folk; styles Folk; tags portland, dragging an ox through water"
000_000613.mp3,tags argumentix dragging an ox through water
000_000614.mp3,"genre Folk; styles Folk; tags portland, dragging an ox through water"
000_000616.mp3,"genre Experimental; styles Electroacoustic, Experimental; tags ekg"
000_000617.mp3,genre Folk; styles Folk; tags ed askew
000_000618.mp3,genre Folk; styles Folk; tags ed askew
000_000622.mp3,genre Folk; styles Folk; tags ed askew
000_000623.mp3,genre Folk; styles Folk; tags ed askew
000_000624.mp3,genre Folk; styles Folk; tags ed askew
000_000626.mp3,genre Folk; styles Folk; tags ed askew
000_000627.mp3,genre Folk; styles Folk; tags ed askew
000_000628.mp3,genre Folk; styles Folk; tags ed askew
000_000630.mp3,genre Folk; styles Folk; tags ed askew
000_000634.mp3,genre Rock; styles Rock; tags el jesus de magico
000_000637.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags chicago, eric leonardson"
000_000638.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags chicago, eric leonardson"
000_000639.mp3,"genre Experimental; styles Avant-Garde, Experimental; tags eric leonardson and steve barsotti"
000_000640.mp3,"genre Spoken; styles Radio, Radio Art, Spoken; tags eric leonardson and anna friz"
000_000641.mp3,"genre Electronic; styles Electronic; tags austin, ethan persoff"
000_000642.mp3,"genre Electronic; styles Electronic; tags austin, ethan persoff"
000_000643.mp3,"genre Electronic; styles Electronic; tags austin, ethan persoff"
000_000644.mp3,"genre Electronic; styles Electronic; tags austin, ethan persoff"
000_000645.mp3,"genre Electronic; styles Electronic; tags austin, ethan persoff"
000_000646.mp3,"genre Electronic; styles Electronic; tags austin, ethan persoff"
000_000647.mp3,"genre Electronic; styles Electronic; tags austin, ethan persoff"
000_000648.mp3,"genre Electronic; styles Electronic; tags austin, ethan persoff"
000_000649.mp3,"genre Electronic; styles Electronic; tags austin, ethan persoff"
